,x,y,name,area,url,title,abstract,index
347,0.1523,-0.1154,SNOWMASS21-CF3_CF1-TF9_TF0_Katelin_Schutz-127,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF1-TF9_TF0_Katelin_Schutz-127.pdf,Snowmass2021 - Letter of Interest Cosmological and Laboratory Probes of Sub-MeV,": Dark matter (DM) could be a relic of freeze-in through a light mediator, where the DM is produced by extremely feeble interactions of Standard Model particles dominantly at low temperatures. In the simplest viable models, the DM has a small effective electric charge and is born with a non-thermal, high-velocity phase space distribution. This DM candidate can cause observable departures from standard cosmological evolution. Current experiments probing the cosmic microwave background (CMB), Lyman- α forest, quasar lensing, stellar streams, and Milky Way satellite abundances can constrain freeze-in DM masses up to tens of keV. Freeze-in DM masses up to",347
348,0.4779,-0.313,SNOWMASS21-CF3_CF1-TF9_TF8-CompF2_CompF0_Bechtol-115,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF1-TF9_TF8-CompF2_CompF0_Bechtol-115.pdf,Snowmass2021 - Letter of Interest The Vera C. Rubin Observatory as a Dark Matter,": Astrophysical observations currently provide the only robust, empirical measurements of dark matter. In the coming decade, astrophysical observations will guide other experimental efforts, while simultaneously probing unique regions of dark matter parameter space. This letter summarizes astrophysical observations that can constrain the fundamental physics of dark matter in the era of the Vera C. Rubin Observatory and associated 10-year Legacy Survey of Space and Time (LSST). We describe how astrophysical observations will inform our understanding of the fundamental properties of dark matter, such as particle mass, production mechanism, self-interaction strength, non-gravitational interactions with the Standard Model, and compact object",348
349,0.2647,-0.1857,SNOWMASS21-CF3_CF1-TF9_TF8-CompF2_CompF0_Yi-Ming_Zhong-218,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF1-TF9_TF8-CompF2_CompF0_Yi-Ming_Zhong-218.pdf,Snowmass2021 - Letter of Interest Novel Properties of Self-Interacting Dark Matter Halos,": In many newly proposed models, dark matter belongs to a dark sector that has its own interactions. If the interactions within the dark sectors are significant, these models predict novel properties in halo dynamics, which could be tested with astrophysical observations. We discuss theoretical challenges and opportunities for modelling dark-sector interactions in halo formation and evolution. 1 The existence of dark matter (DM) in the Universe is inferred from its gravitational influence on normal matter. Over the past decades, terrestrial dark matter searches have put strong constraints on its interactions with the standard model particles. This leads to speculation",349
350,0.3869,-0.2169,"SNOWMASS21-CF3_CF1-TF9_TF8_Vera_Gluscevic,_Kimberly_Boddy-110",CF,"https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF1-TF9_TF8_Vera_Gluscevic,_Kimberly_Boddy-110.pdf",Snowmass2021 - Letter of Interest Cosmic Probes of Dark Matter Interactions,": Cosmological and astrophysical observations uniquely capture signatures of many compelling theoretical scenarios for new dark matter physics, often surpassing or complementing the reach of terrestrial and other experiments. We focus on signals from dark matter interactions with baryons, neutrinos, and dark radiation, and their effects on the cosmic microwave background, large-scale structure, Lyman-α forest, the cosmological 21-cm signal, dwarf galaxy abundances, and probes of structure at extremely small physical scales. We identify key theoretical advancements that will play a pivotal role in realizing the potential of cosmological and astrophysical searches for the evidence of dark matter interactions, using data",350
351,0.382,-0.2011,SNOWMASS21-CF3_CF1_Regina_Caputo-121,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF1_Regina_Caputo-121.pdf,Snowmass2021 - Letter of Interest WIMP Dark Matter Candidates with MeV gamma-ray,": One of the most well-motivated dark matter candidates is weakly interacting massive parti- cles. Because their annihilation produces distinct γ-ray signatures, γ-ray observations between 50 MeV and >300 GeV by the Fermi Large Area Telescope (Fermi-LAT) have provided constraints on the interaction cross sections and lifetimes of WIMP dark matter candidates. Thus far, there are no conclusive detections; however, there is an intriguing γ-ray excess associated with the Galactic Center that could be explained by either WIMP annihilation or astrophysical sources. At energies below 100 MeV, the angular resolution of the Fermi-LAT makes source identification challenging, inhibiting our ability",351
352,0.3193,-0.1889,SNOWMASS21-CF3_CF1_Stefano_Profumo-007,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF1_Stefano_Profumo-007.pdf,Snowmass2021 - Letter of Interest Searching for Dark Matter and New Physics with,": We outline the potential science opportunities offered by a future MeV gamma-ray telescope. We point out that such an instrument would play a critical role in opening up a discovery window for particle dark matter with mass in the MeV or sub-MeV range, in disentangling the origin of the mysterious 511 keV line emission in the Galactic center region, and in potentially discovering Hawking evaporation from light primordial black holes. We refer to a new, proposed MeV gamma-ray telescope, the Galactic Explorer with a Coded Aperture Mask Compton Telescope (GECCO) that could deliver on all of those science objectives",352
353,0.3413,-0.2753,SNOWMASS21-CF3_CF2-TF9_TF0-241,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF2-TF9_TF0-241.pdf,Snowmass2021 - Letter of Interest Ultralight Bosonic Dark Matter Theory,": With this letter of interest (LoI), we propose a Snowmass white paper which reviews and ad- dresses outstanding questions in ultralight bosonic dark matter, or ultralight axion (ULA), theory. We outline next steps that will advance our theoretical understanding of ULAs outside of the regime of usual assump- tions, which will pave the way for making sharper predictions for observational probes of realistic theories with ULAs. For the purposes of this LoI, we define ULAs to have masses around ∼ 10−20 eV. We choose this mass regime in particular because of novel astrophysical phenomena that could be a smoking",353
354,0.3833,-0.3092,SNOWMASS21-CF3_CF2-TF9_TF0_Rogers-266,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF2-TF9_TF0_Rogers-266.pdf,Snowmass2021 - Letter of Interest Cosmic probes of ultra-light axion dark matter,": Ultra-light axions are a compelling dark matter candidate, motivated by the string axiverse, the strong CP problem in QCD, and possible tensions in the CDM model. They are hard to probe experimentally, and so cosmological/astrophysical observations are very sensitive to the distinctive gravitational phenomena of ULA dark matter. There is the prospect of probing fifteen orders of magnitude in mass, often down to sub-percent contributions to the DM in the next ten to twenty years. The promise of exploring this parameter space motivates an extensive program of future theoretical, computational, and observational work. 1 100 Reionization Cosmic Density ⌦UBDM",354
355,0.398,-0.1913,SNOWMASS21-CF3_CF2_Regina_Caputo-122,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF2_Regina_Caputo-122.pdf,Snowmass2021 - Letter of Interest Light Dark Matter Candidates with MeV gamma-ray,": Weakly interacting sub-eV particles (WISPs) (e.g. axions and axion-like particles) are an in- creasingly explored dark matter candidate which produces distinct γ-ray signatures. Over the last decade, data taken between 50 MeV to >300 GeV by the Fermi Large Area Telescope (Fermi-LAT) has only recently begun exploring the phase space of interest for these models and thus far, there are no conclusive detections. At lower energies, the angular resolution of the Fermi-LAT makes source identification challenging, inhibit- ing our ability to more sensitively probe WISP models. Additionally, targeted WISP searches (e.g., those probing supernovae (SN) and blazars) would greatly",355
356,0.167,-0.1965,SNOWMASS21-CF3_CF4-IF2_IF7_Tyson-194,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF4-IF2_IF7_Tyson-194.pdf,Snowmass2021 - Letter of Interest Low Earth Orbit satellites and the DOE HEP,": ​(maximum 200 words) The planned mega-constellations of 107,000 Low Earth Orbiting satellites will impact all ground-based observations of the night sky. In particular, ​the HEP program in dark energy and dark matter is sensitive to systematics introduced by these satellites. It is critical that the HEP community start implementing mitigation strategies, ranging from understanding the systematic impact on current/near-future missions to the design studies for future surveys and international regulation. The DOE OHEP supported Rubin Observatory’s Legacy Survey of Space and Time (LSST) will be heavily impacted, due to its deep imaging of large fields on the dark sky.",356
357,0.2097,-0.2148,SNOWMASS21-CF3_CF4_CMB-S4-243,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF4_CMB-S4-243.pdf,Snowmass2021 - Letter of Interest CMB-S4: Mapping matter in the Cosmos,": We encourage the Snowmass process to consider the role that measures of the cosmological distribution of material can play in constraining fundamental physics. In particaular, joint probes and cross-correlations between cosmic surveys will control systematics and open new opportunities for discoveries. The CMB-S4 project’s survey will provide a unique census of 70% of the sky. In particular, for this re- gion we will measure the gravitational potential (as it coherently shears the image of the CMB fluctuations) and the baryonic gas (as its electrons scatter CMB photons and distort the Blackbody spectral energy distri- bution). Many astronomical objects also",357
358,0.0586,-0.1562,SNOWMASS21-CF3_CF4_Schlafly-169,CF,https://www.snowmass21.org/docs/files/summaries/CF/SNOWMASS21-CF3_CF4_Schlafly-169.pdf,"Snowmass2021 - Letter of Interest Joint pixel-level processing of WFIRST, Euclid, LSST",": At least four major cosmology-focused imaging surveys will begin in the next decade, from the WFIRST, Euclid, LSST, and SPHEREx projects. Much of the power of these surveys to constrain cos- mology comes from measurements of weak lensing and large scale structure. They therefore rely critically on photometric redshifts. Joint processing of these surveys at the pixel level has the potential to provide much better spectral coverage and photometry, dramatically improving the accuracy and precision of pho- tometric redshifts. These benefits arise primarily from exploiting the diverse spatial resolution, depth, and wavelength coverage of the different surveys to improve",358
